GEO_ID,NAME,county_fips,population_total,median_age_years,female_pct
0500000US31015,"Boyd County, Nebraska",31015,1688,52.2,
0500000US31017,"Brown County, Nebraska",31017,2869,45.7,
0500000US31019,"Buffalo County, Nebraska",31019,50579,35.1,
0500000US31021,"Burt County, Nebraska",31021,6740,44.3,
0500000US31023,"Butler County, Nebraska",31023,8424,42.8,
0500000US31025,"Cass County, Nebraska",31025,27161,41.5,
0500000US31027,"Cedar County, Nebraska",31027,8315,41.9,
0500000US31029,"Chase County, Nebraska",31029,3671,45.0,
0500000US31031,"Cherry County, Nebraska",31031,5498,41.4,
0500000US31033,"Cheyenne County, Nebraska",31033,9533,42.5,
0500000US31035,"Clay County, Nebraska",31035,6095,39.1,
0500000US31037,"Colfax County, Nebraska",31037,10641,35.5,
0500000US31039,"Cuming County, Nebraska",31039,8975,40.9,
0500000US31041,"Custer County, Nebraska",31041,10518,42.1,
0500000US31043,"Dakota County, Nebraska",31043,21354,32.5,
0500000US31045,"Dawes County, Nebraska",31045,8140,35.8,
0500000US31047,"Dawson County, Nebraska",31047,24202,35.6,
0500000US31049,"Deuel County, Nebraska",31049,1847,50.8,
0500000US31051,"Dixon County, Nebraska",31051,5545,43.3,
0500000US31053,"Dodge County, Nebraska",31053,37351,39.3,
0500000US31055,"Douglas County, Nebraska",31055,590736,35.6,
0500000US31057,"Dundy County, Nebraska",31057,1736,46.4,
0500000US31059,"Fillmore County, Nebraska",31059,5541,46.1,
0500000US31061,"Franklin County, Nebraska",31061,2846,49.0,
0500000US31063,"Frontier County, Nebraska",31063,2569,43.7,
0500000US31065,"Furnas County, Nebraska",31065,4568,47.3,
0500000US31067,"Gage County, Nebraska",31067,21629,42.6,
0500000US31069,"Garden County, Nebraska",31069,1761,49.9,
0500000US31071,"Garfield County, Nebraska",31071,1718,47.7,
0500000US31073,"Gosper County, Nebraska",31073,2040,48.4,
0500000US31075,"Grant County, Nebraska",31075,626,40.4,
0500000US31077,"Greeley County, Nebraska",31077,2202,44.1,
0500000US31079,"Hall County, Nebraska",31079,62536,36.1,
0500000US31081,"Hamilton County, Nebraska",31081,9464,42.0,
0500000US31083,"Harlan County, Nebraska",31083,2847,47.3,
0500000US31085,"Hayes County, Nebraska",31085,843,47.3,
0500000US31087,"Hitchcock County, Nebraska",31087,2569,45.5,
0500000US31089,"Holt County, Nebraska",31089,10102,41.6,
0500000US31091,"Hooker County, Nebraska",31091,647,43.6,
0500000US31093,"Howard County, Nebraska",31093,6534,42.2,
0500000US31095,"Jefferson County, Nebraska",31095,7161,44.4,
0500000US31097,"Johnson County, Nebraska",31097,5261,41.1,
0500000US31099,"Kearney County, Nebraska",31099,6713,40.2,
0500000US31101,"Keith County, Nebraska",31101,8219,48.4,
0500000US31103,"Keya Paha County, Nebraska",31103,822,48.5,
0500000US31105,"Kimball County, Nebraska",31105,3248,49.8,
0500000US31107,"Knox County, Nebraska",31107,8363,44.3,
0500000US31109,"Lancaster County, Nebraska",31109,326696,34.3,
0500000US31111,"Lincoln County, Nebraska",31111,33802,42.4,
0500000US31113,"Logan County, Nebraska",31113,773,45.5,
0500000US31115,"Loup County, Nebraska",31115,578,43.9,
0500000US31117,"McPherson County, Nebraska",31117,475,45.8,
0500000US31119,"Madison County, Nebraska",31119,35532,37.4,
0500000US31121,"Merrick County, Nebraska",31121,7724,43.2,
0500000US31123,"Morrill County, Nebraska",31123,4534,41.5,
0500000US31125,"Nance County, Nebraska",31125,3324,43.1,
0500000US31127,"Nemaha County, Nebraska",31127,7046,39.3,
0500000US31129,"Nuckolls County, Nebraska",31129,4087,50.6,
0500000US31131,"Otoe County, Nebraska",31131,16241,41.7,
0500000US31133,"Pawnee County, Nebraska",31133,2530,44.9,
0500000US31135,"Perkins County, Nebraska",31135,2821,41.2,
0500000US31137,"Phelps County, Nebraska",31137,9009,41.4,
0500000US31139,"Pierce County, Nebraska",31139,7325,39.6,
0500000US31141,"Platte County, Nebraska",31141,34716,37.7,
0500000US31143,"Polk County, Nebraska",31143,5225,43.4,
0500000US31145,"Red Willow County, Nebraska",31145,10557,41.6,
0500000US31147,"Richardson County, Nebraska",31147,7751,47.3,
0500000US31149,"Rock County, Nebraska",31149,1319,49.4,
0500000US31151,"Saline County, Nebraska",31151,14650,37.3,
0500000US31153,"Sarpy County, Nebraska",31153,197389,35.7,
0500000US31155,"Saunders County, Nebraska",31155,23048,40.3,
0500000US31157,"Scotts Bluff County, Nebraska",31157,35843,40.3,
0500000US31159,"Seward County, Nebraska",31159,17641,38.0,
0500000US31161,"Sheridan County, Nebraska",31161,5014,46.1,
0500000US31163,"Sherman County, Nebraska",31163,2967,46.9,
0500000US31165,"Sioux County, Nebraska",31165,1171,43.7,
0500000US31167,"Stanton County, Nebraska",31167,5796,40.5,
0500000US31169,"Thayer County, Nebraska",31169,4901,46.0,
0500000US31171,"Thomas County, Nebraska",31171,564,53.3,
0500000US31173,"Thurston County, Nebraska",31173,6627,29.2,
0500000US31175,"Valley County, Nebraska",31175,4066,46.1,
0500000US31177,"Washington County, Nebraska",31177,21106,42.9,
0500000US31179,"Wayne County, Nebraska",31179,9844,30.0,
0500000US31181,"Webster County, Nebraska",31181,3360,44.5,
0500000US31183,"Wheeler County, Nebraska",31183,847,54.3,
0500000US31185,"York County, Nebraska",31185,14286,38.6,
0500000US32001,"Churchill County, Nevada",32001,25805,40.4,
0500000US32003,"Clark County, Nevada",32003,2329548,38.5,
0500000US32005,"Douglas County, Nevada",32005,49623,55.0,
0500000US32007,"Elko County, Nevada",32007,54047,35.7,
0500000US32009,"Esmeralda County, Nevada",32009,1028,55.0,
0500000US32011,"Eureka County, Nevada",32011,1585,50.7,
0500000US32013,"Humboldt County, Nevada",32013,17289,37.7,
0500000US32015,"Lander County, Nevada",32015,5770,37.6,
0500000US32017,"Lincoln County, Nevada",32017,4405,45.4,
0500000US32019,"Lyon County, Nevada",32019,61680,43.2,
0500000US32021,"Mineral County, Nevada",32021,4542,44.3,
0500000US32023,"Nye County, Nevada",32023,54344,52.5,
0500000US32027,"Pershing County, Nevada",32027,6487,42.4,
0500000US32029,"Storey County, Nevada",32029,4140,52.8,
0500000US32031,"Washoe County, Nevada",32031,497200,39.0,
0500000US32033,"White Pine County, Nevada",32033,8735,43.1,
0500000US32510,"Carson City, Nevada",32510,58384,42.4,
0500000US33001,"Belknap County, New Hampshire",33001,64659,48.4,
0500000US33003,"Carroll County, New Hampshire",33003,51804,54.6,
0500000US33005,"Cheshire County, New Hampshire",33005,77297,43.6,
0500000US33007,"Coos County, New Hampshire",33007,31271,50.3,
0500000US33009,"Grafton County, New Hampshire",33009,92120,44.1,
0500000US33011,"Hillsborough County, New Hampshire",33011,426378,41.0,
0500000US33013,"Merrimack County, New Hampshire",33013,155967,42.9,
0500000US33015,"Rockingham County, New Hampshire",33015,319082,45.0,
0500000US33017,"Strafford County, New Hampshire",33017,132575,38.2,
0500000US33019,"Sullivan County, New Hampshire",33019,43715,47.0,
0500000US34001,"Atlantic County, New Jersey",34001,276270,42.3,
0500000US34003,"Bergen County, New Jersey",34003,962316,42.0,
0500000US34005,"Burlington County, New Jersey",34005,467805,41.7,
0500000US34007,"Camden County, New Jersey",34007,527257,38.8,
0500000US34009,"Cape May County, New Jersey",34009,94941,51.8,
0500000US34011,"Cumberland County, New Jersey",34011,153305,37.7,
0500000US34013,"Essex County, New Jersey",34013,863002,37.7,
0500000US34015,"Gloucester County, New Jersey",34015,306954,40.1,
0500000US34017,"Hudson County, New Jersey",34017,718323,35.8,
0500000US34019,"Hunterdon County, New Jersey",34019,130160,46.1,
0500000US34021,"Mercer County, New Jersey",34021,385864,39.5,
0500000US34023,"Middlesex County, New Jersey",34023,871290,39.5,
0500000US34025,"Monmouth County, New Jersey",34025,645353,43.2,
0500000US34027,"Morris County, New Jersey",34027,514528,42.6,
0500000US34029,"Ocean County, New Jersey",34029,654362,41.2,
0500000US34031,"Passaic County, New Jersey",34031,521012,38.1,
0500000US34033,"Salem County, New Jersey",34033,65275,41.9,
0500000US34035,"Somerset County, New Jersey",34035,349846,41.8,
0500000US34037,"Sussex County, New Jersey",34037,145807,43.8,
0500000US34039,"Union County, New Jersey",34039,579290,39.1,
0500000US34041,"Warren County, New Jersey",34041,110849,44.0,
0500000US35001,"Bernalillo County, New Mexico",35001,673930,39.5,
0500000US35003,"Catron County, New Mexico",35003,3743,63.8,
0500000US35005,"Chaves County, New Mexico",35005,64217,37.2,
0500000US35006,"Cibola County, New Mexico",35006,26845,40.0,
0500000US35007,"Colfax County, New Mexico",35007,12322,49.1,
0500000US35009,"Curry County, New Mexico",35009,47638,31.9,
0500000US35011,"De Baca County, New Mexico",35011,1576,35.3,
0500000US35013,"Doña Ana County, New Mexico",35013,224266,34.3,
0500000US35015,"Eddy County, New Mexico",35015,61105,36.2,
0500000US35017,"Grant County, New Mexico",35017,27775,49.5,
0500000US35019,"Guadalupe County, New Mexico",35019,4381,37.8,
0500000US35021,"Harding County, New Mexico",35021,741,42.5,
0500000US35023,"Hidalgo County, New Mexico",35023,4041,42.6,
0500000US35025,"Lea County, New Mexico",35025,73733,32.5,
0500000US35027,"Lincoln County, New Mexico",35027,20224,52.4,
0500000US35028,"Los Alamos County, New Mexico",35028,19435,39.3,
0500000US35029,"Luna County, New Mexico",35029,25611,36.3,
0500000US35031,"McKinley County, New Mexico",35031,70431,34.6,
0500000US35033,"Mora County, New Mexico",35033,4149,55.1,
0500000US35035,"Otero County, New Mexico",35035,68816,36.4,
0500000US35037,"Quay County, New Mexico",35037,8564,48.9,
0500000US35039,"Rio Arriba County, New Mexico",35039,40070,42.0,
0500000US35041,"Roosevelt County, New Mexico",35041,18928,32.3,
0500000US35043,"Sandoval County, New Mexico",35043,153604,41.3,
0500000US35045,"San Juan County, New Mexico",35045,120942,38.3,
0500000US35047,"San Miguel County, New Mexico",35047,26850,47.2,
0500000US35049,"Santa Fe County, New Mexico",35049,156105,48.7,
0500000US35051,"Sierra County, New Mexico",35051,11500,57.6,
0500000US35053,"Socorro County, New Mexico",35053,16200,40.3,
0500000US35055,"Taos County, New Mexico",35055,34543,52.6,
0500000US35057,"Torrance County, New Mexico",35057,15490,43.3,
0500000US35059,"Union County, New Mexico",35059,4013,42.6,
0500000US35061,"Valencia County, New Mexico",35061,78458,39.4,
0500000US36001,"Albany County, New York",36001,317018,38.4,
0500000US36003,"Allegany County, New York",36003,47159,38.7,
0500000US36005,"Bronx County, New York",36005,1404779,36.0,
0500000US36007,"Broome County, New York",36007,197378,39.2,
0500000US36009,"Cattaraugus County, New York",36009,76145,42.8,
0500000US36011,"Cayuga County, New York",36011,75102,43.8,
0500000US36013,"Chautauqua County, New York",36013,125544,42.9,
0500000US36015,"Chemung County, New York",36015,82147,42.0,
0500000US36017,"Chenango County, New York",36017,46321,45.0,
0500000US36019,"Clinton County, New York",36019,78493,41.9,
0500000US36021,"Columbia County, New York",36021,61100,49.8,
0500000US36023,"Cortland County, New York",36023,46246,37.0,
0500000US36025,"Delaware County, New York",36025,44487,48.8,
0500000US36027,"Dutchess County, New York",36027,298220,42.5,
0500000US36029,"Erie County, New York",36029,950622,40.4,
0500000US36031,"Essex County, New York",36031,36973,49.9,
0500000US36033,"Franklin County, New York",36033,46696,42.0,
0500000US36035,"Fulton County, New York",36035,52487,44.1,
0500000US36037,"Genesee County, New York",36037,57787,42.4,
0500000US36039,"Greene County, New York",36039,47409,47.4,
0500000US36041,"Hamilton County, New York",36041,5089,58.1,
0500000US36043,"Herkimer County, New York",36043,59757,44.8,
0500000US36045,"Jefferson County, New York",36045,115040,33.7,
0500000US36047,"Kings County, New York",36047,2631580,36.5,
0500000US36049,"Lewis County, New York",36049,26607,41.9,
0500000US36051,"Livingston County, New York",36051,61498,41.5,
0500000US36053,"Madison County, New York",36053,67328,42.4,
0500000US36055,"Monroe County, New York",36055,753753,39.6,
0500000US36057,"Montgomery County, New York",36057,49528,40.3,
0500000US36059,"Nassau County, New York",36059,1389591,42.0,
0500000US36061,"New York County, New York",36061,1629477,38.9,
0500000US36063,"Niagara County, New York",36063,210721,43.3,
0500000US36065,"Oneida County, New York",36065,229124,40.7,
0500000US36067,"Onondaga County, New York",36067,471129,39.6,
0500000US36069,"Ontario County, New York",36069,112625,44.2,
0500000US36071,"Orange County, New York",36071,406616,37.0,
0500000US36073,"Orleans County, New York",36073,39608,43.5,
0500000US36075,"Oswego County, New York",36075,117953,40.9,
0500000US36077,"Otsego County, New York",36077,60108,39.9,
0500000US36079,"Putnam County, New York",36079,98107,44.0,
0500000US36081,"Queens County, New York",36081,2323052,40.7,
0500000US36083,"Rensselaer County, New York",36083,160332,40.1,
0500000US36085,"Richmond County, New York",36085,494956,40.6,
0500000US36087,"Rockland County, New York",36087,341883,34.8,
0500000US36089,"St. Lawrence County, New York",36089,107226,39.3,
0500000US36091,"Saratoga County, New York",36091,238284,43.6,
0500000US36093,"Schenectady County, New York",36093,160369,39.6,
0500000US36095,"Schoharie County, New York",36095,30049,45.8,
0500000US36097,"Schuyler County, New York",36097,17562,47.6,
0500000US36099,"Seneca County, New York",36099,32920,43.0,
0500000US36101,"Steuben County, New York",36101,92588,43.0,
0500000US36103,"Suffolk County, New York",36103,1530146,41.7,
0500000US36105,"Sullivan County, New York",36105,79721,41.7,
0500000US36107,"Tioga County, New York",36107,47864,44.8,
0500000US36109,"Tompkins County, New York",36109,104537,32.3,
0500000US36111,"Ulster County, New York",36111,182601,44.1,
0500000US36113,"Warren County, New York",36113,65517,46.8,
0500000US36115,"Washington County, New York",36115,60522,45.4,
0500000US36117,"Wayne County, New York",36117,90929,43.6,
0500000US36119,"Westchester County, New York",36119,999677,41.8,
0500000US36121,"Wyoming County, New York",36121,39753,43.3,
0500000US36123,"Yates County, New York",36123,24526,42.5,
0500000US37001,"Alamance County, North Carolina",37001,176893,38.9,
0500000US37003,"Alexander County, North Carolina",37003,36412,43.8,
0500000US37005,"Alleghany County, North Carolina",37005,11174,52.6,
0500000US37007,"Anson County, North Carolina",37007,22289,41.9,
0500000US37009,"Ashe County, North Carolina",37009,26950,49.8,
0500000US37011,"Avery County, North Carolina",37011,17680,47.1,
0500000US37013,"Beaufort County, North Carolina",37013,44499,47.7,
0500000US37015,"Bertie County, North Carolina",37015,17170,46.6,
0500000US37017,"Bladen County, North Carolina",37017,29566,44.7,
0500000US37019,"Brunswick County, North Carolina",37019,152568,56.4,
0500000US37021,"Buncombe County, North Carolina",37021,274360,42.6,
0500000US37023,"Burke County, North Carolina",37023,87795,44.9,
0500000US37025,"Cabarrus County, North Carolina",37025,236133,37.7,
0500000US37027,"Caldwell County, North Carolina",37027,80536,45.4,
0500000US37029,"Camden County, North Carolina",37029,10927,40.8,
0500000US37031,"Carteret County, North Carolina",37031,69148,50.5,
0500000US37033,"Caswell County, North Carolina",37033,22404,46.7,
0500000US37035,"Catawba County, North Carolina",37035,163573,42.1,
0500000US37037,"Chatham County, North Carolina",37037,80151,47.6,
0500000US37039,"Cherokee County, North Carolina",37039,29562,53.5,
0500000US37041,"Chowan County, North Carolina",37041,13836,48.6,
0500000US37043,"Clay County, North Carolina",37043,11610,55.0,
0500000US37045,"Cleveland County, North Carolina",37045,100991,41.3,
0500000US37047,"Columbus County, North Carolina",37047,50140,42.6,
0500000US37049,"Craven County, North Carolina",37049,102612,38.8,
0500000US37051,"Cumberland County, North Carolina",37051,338545,32.0,
0500000US37053,"Currituck County, North Carolina",37053,30601,41.6,
0500000US37055,"Dare County, North Carolina",37055,37875,49.0,
0500000US37057,"Davidson County, North Carolina",37057,172954,42.2,
0500000US37059,"Davie County, North Carolina",37059,44122,45.0,
0500000US37061,"Duplin County, North Carolina",37061,49335,40.7,
0500000US37063,"Durham County, North Carolina",37063,332353,36.1,
0500000US37065,"Edgecombe County, North Carolina",37065,48736,41.7,
0500000US37067,"Forsyth County, North Carolina",37067,389977,38.4,
0500000US37069,"Franklin County, North Carolina",37069,74386,41.0,
0500000US37071,"Gaston County, North Carolina",37071,234881,39.1,
0500000US37073,"Gates County, North Carolina",37073,10376,47.6,
0500000US37075,"Graham County, North Carolina",37075,8072,45.6,
0500000US37077,"Granville County, North Carolina",37077,60877,42.4,
0500000US37079,"Greene County, North Carolina",37079,20486,39.9,
0500000US37081,"Guilford County, North Carolina",37081,547940,37.5,
0500000US37083,"Halifax County, North Carolina",37083,47675,43.6,
0500000US37085,"Harnett County, North Carolina",37085,139150,35.6,
0500000US37087,"Haywood County, North Carolina",37087,62662,47.8,
0500000US37089,"Henderson County, North Carolina",37089,118484,47.5,
0500000US37091,"Hertford County, North Carolina",37091,19908,42.6,
0500000US37093,"Hoke County, North Carolina",37093,53835,33.9,
0500000US37095,"Hyde County, North Carolina",37095,4592,47.1,
0500000US37097,"Iredell County, North Carolina",37097,196544,40.8,
0500000US37099,"Jackson County, North Carolina",37099,43771,38.1,
0500000US37101,"Johnston County, North Carolina",37101,234263,38.1,
0500000US37103,"Jones County, North Carolina",37103,9302,47.2,
0500000US37105,"Lee County, North Carolina",37105,65816,39.5,
0500000US37107,"Lenoir County, North Carolina",37107,54919,41.9,
0500000US37109,"Lincoln County, North Carolina",37109,92716,44.4,
0500000US37111,"McDowell County, North Carolina",37111,44817,44.3,
0500000US37113,"Macon County, North Carolina",37113,37941,49.7,
0500000US37115,"Madison County, North Carolina",37115,21867,44.5,
0500000US37117,"Martin County, North Carolina",37117,21644,46.8,
0500000US37119,"Mecklenburg County, North Carolina",37119,1154681,35.5,
0500000US37121,"Mitchell County, North Carolina",37121,14992,48.0,
0500000US37123,"Montgomery County, North Carolina",37123,26007,44.0,
0500000US37125,"Moore County, North Carolina",37125,104876,43.0,
0500000US37127,"Nash County, North Carolina",37127,96216,41.5,
0500000US37129,"New Hanover County, North Carolina",37129,235229,39.9,
0500000US37131,"Northampton County, North Carolina",37131,16931,52.0,
0500000US37133,"Onslow County, North Carolina",37133,207906,27.7,
0500000US37135,"Orange County, North Carolina",37135,149678,36.1,
0500000US37137,"Pamlico County, North Carolina",37137,12390,54.1,
0500000US37139,"Pasquotank County, North Carolina",37139,40834,39.6,
0500000US37141,"Pender County, North Carolina",37141,65550,41.6,
0500000US37143,"Perquimans County, North Carolina",37143,13244,50.7,
0500000US37145,"Person County, North Carolina",37145,39542,44.2,
0500000US37147,"Pitt County, North Carolina",37147,177193,33.0,
0500000US37149,"Polk County, North Carolina",37149,19891,54.9,
0500000US37151,"Randolph County, North Carolina",37151,146348,41.4,
0500000US37153,"Richmond County, North Carolina",37153,42344,40.5,
0500000US37155,"Robeson County, North Carolina",37155,116902,36.4,
0500000US37157,"Rockingham County, North Carolina",37157,92131,44.7,
0500000US37159,"Rowan County, North Carolina",37159,149875,40.4,
0500000US37161,"Rutherford County, North Carolina",37161,64930,45.3,
0500000US37163,"Sampson County, North Carolina",37163,59470,39.7,
0500000US37165,"Scotland County, North Carolina",37165,33590,38.7,
0500000US37167,"Stanly County, North Carolina",37167,64651,40.5,
0500000US37169,"Stokes County, North Carolina",37169,45139,47.7,
0500000US37171,"Surry County, North Carolina",37171,71425,43.8,
0500000US37173,"Swain County, North Carolina",37173,14013,42.6,
0500000US37175,"Transylvania County, North Carolina",37175,33691,51.6,
0500000US37177,"Tyrrell County, North Carolina",37177,3423,47.8,
0500000US37179,"Union County, North Carolina",37179,250958,39.2,
0500000US37181,"Vance County, North Carolina",37181,42322,39.9,
0500000US37183,"Wake County, North Carolina",37183,1178653,37.3,
0500000US37185,"Warren County, North Carolina",37185,18795,49.6,
0500000US37187,"Washington County, North Carolina",37187,10812,48.8,
0500000US37189,"Watauga County, North Carolina",37189,55123,31.4,
0500000US37191,"Wayne County, North Carolina",37191,118652,37.3,
0500000US37193,"Wilkes County, North Carolina",37193,65935,45.7,
0500000US37195,"Wilson County, North Carolina",37195,79290,40.6,
0500000US37197,"Yadkin County, North Carolina",37197,37574,44.3,
0500000US37199,"Yancey County, North Carolina",37199,18797,49.2,
0500000US38001,"Adams County, North Dakota",38001,2145,46.1,
0500000US38003,"Barnes County, North Dakota",38003,10773,43.5,
0500000US38005,"Benson County, North Dakota",38005,5808,32.6,
0500000US38007,"Billings County, North Dakota",38007,1024,41.8,
0500000US38009,"Bottineau County, North Dakota",38009,6378,44.2,
0500000US38011,"Bowman County, North Dakota",38011,2906,42.8,
0500000US38013,"Burke County, North Dakota",38013,2156,39.7,
0500000US38015,"Burleigh County, North Dakota",38015,100600,38.5,
0500000US38017,"Cass County, North Dakota",38017,193400,32.8,
0500000US38019,"Cavalier County, North Dakota",38019,3633,48.3,
0500000US38021,"Dickey County, North Dakota",38021,4935,39.5,
0500000US38023,"Divide County, North Dakota",38023,2167,49.7,
0500000US38025,"Dunn County, North Dakota",38025,4040,40.4,
0500000US38027,"Eddy County, North Dakota",38027,2307,47.5,
0500000US38029,"Emmons County, North Dakota",38029,3254,51.7,
0500000US38031,"Foster County, North Dakota",38031,3358,43.4,
0500000US38033,"Golden Valley County, North Dakota",38033,1653,47.2,
0500000US38035,"Grand Forks County, North Dakota",38035,72923,30.9,
0500000US38037,"Grant County, North Dakota",38037,2269,48.9,
0500000US38039,"Griggs County, North Dakota",38039,2245,51.5,
0500000US38041,"Hettinger County, North Dakota",38041,2432,42.9,
0500000US38043,"Kidder County, North Dakota",38043,2377,48.1,
0500000US38045,"LaMoure County, North Dakota",38045,4118,46.5,
0500000US38047,"Logan County, North Dakota",38047,1819,50.3,
0500000US38049,"McHenry County, North Dakota",38049,5207,43.4,
0500000US38051,"McIntosh County, North Dakota",38051,2497,53.0,
0500000US38053,"McKenzie County, North Dakota",38053,14321,31.5,
0500000US38055,"McLean County, North Dakota",38055,9823,47.7,
0500000US38057,"Mercer County, North Dakota",38057,8337,42.9,
0500000US38059,"Morton County, North Dakota",38059,33777,37.6,
0500000US38061,"Mountrail County, North Dakota",38061,9507,35.4,
0500000US38063,"Nelson County, North Dakota",38063,3016,50.1,
0500000US38065,"Oliver County, North Dakota",38065,1839,46.1,
0500000US38067,"Pembina County, North Dakota",38067,6727,45.5,
0500000US38069,"Pierce County, North Dakota",38069,3928,45.1,
0500000US38071,"Ramsey County, North Dakota",38071,11556,40.3,
0500000US38073,"Ransom County, North Dakota",38073,5643,43.1,
0500000US38075,"Renville County, North Dakota",38075,2304,43.8,
0500000US38077,"Richland County, North Dakota",38077,16584,38.0,
0500000US38079,"Rolette County, North Dakota",38079,11924,32.5,
0500000US38081,"Sargent County, North Dakota",38081,3804,44.9,
0500000US38083,"Sheridan County, North Dakota",38083,1303,51.5,
0500000US38085,"Sioux County, North Dakota",38085,3740,28.2,
0500000US38087,"Slope County, North Dakota",38087,766,54.1,
0500000US38089,"Stark County, North Dakota",38089,33302,34.8,
0500000US38091,"Steele County, North Dakota",38091,1804,46.9,
0500000US38093,"Stutsman County, North Dakota",38093,21549,41.1,
0500000US38095,"Towner County, North Dakota",38095,2079,48.9,
0500000US38097,"Traill County, North Dakota",38097,7970,40.4,
0500000US38099,"Walsh County, North Dakota",38099,10396,43.2,
0500000US38101,"Ward County, North Dakota",38101,68973,33.6,
0500000US38103,"Wells County, North Dakota",38103,3890,46.3,
0500000US38105,"Williams County, North Dakota",38105,39555,31.8,
0500000US39001,"Adams County, Ohio",39001,27540,42.1,
0500000US39003,"Allen County, Ohio",39003,101348,39.7,
0500000US39005,"Ashland County, Ohio",39005,52256,41.2,
0500000US39007,"Ashtabula County, Ohio",39007,97167,43.0,
0500000US39009,"Athens County, Ohio",39009,61737,33.2,
0500000US39011,"Auglaize County, Ohio",39011,46125,41.0,
0500000US39013,"Belmont County, Ohio",39013,65473,44.1,
0500000US39015,"Brown County, Ohio",39015,43845,42.5,
0500000US39017,"Butler County, Ohio",39017,392876,37.2,
0500000US39019,"Carroll County, Ohio",39019,26659,45.6,
0500000US39021,"Champaign County, Ohio",39021,38804,41.7,
0500000US39023,"Clark County, Ohio",39023,135158,41.2,
0500000US39025,"Clermont County, Ohio",39025,211181,40.8,
0500000US39027,"Clinton County, Ohio",39027,42012,40.8,
0500000US39029,"Columbiana County, Ohio",39029,100704,44.6,
0500000US39031,"Coshocton County, Ohio",39031,36744,41.3,
0500000US39033,"Crawford County, Ohio",39033,41711,43.4,
0500000US39035,"Cuyahoga County, Ohio",39035,1245873,40.4,
0500000US39037,"Darke County, Ohio",39037,51594,41.8,
0500000US39039,"Defiance County, Ohio",39039,38343,41.1,
0500000US39041,"Delaware County, Ohio",39041,226834,40.1,
0500000US39043,"Erie County, Ohio",39043,74581,45.3,
0500000US39045,"Fairfield County, Ohio",39045,163453,39.5,
0500000US39047,"Fayette County, Ohio",39047,28876,39.9,
0500000US39049,"Franklin County, Ohio",39049,1333048,34.8,
0500000US39051,"Fulton County, Ohio",39051,42240,41.5,
0500000US39053,"Gallia County, Ohio",39053,29068,41.4,
0500000US39055,"Geauga County, Ohio",39055,95481,45.0,
0500000US39057,"Greene County, Ohio",39057,169688,38.7,
0500000US39059,"Guernsey County, Ohio",39059,38223,42.9,
0500000US39061,"Hamilton County, Ohio",39061,830774,36.9,
0500000US39063,"Hancock County, Ohio",39063,74866,39.5,
0500000US39065,"Hardin County, Ohio",39065,30475,35.2,
0500000US39067,"Harrison County, Ohio",39067,14306,45.5,
0500000US39069,"Henry County, Ohio",39069,27567,41.6,
0500000US39071,"Highland County, Ohio",39071,43517,41.0,
0500000US39073,"Hocking County, Ohio",39073,27799,43.4,
0500000US39075,"Holmes County, Ohio",39075,44418,32.7,
0500000US39077,"Huron County, Ohio",39077,58319,40.1,
0500000US39079,"Jackson County, Ohio",39079,32650,40.0,
0500000US39081,"Jefferson County, Ohio",39081,64518,44.3,
0500000US39083,"Knox County, Ohio",39083,63142,39.4,
0500000US39085,"Lake County, Ohio",39085,232216,44.1,
0500000US39087,"Lawrence County, Ohio",39087,56819,41.9,
0500000US39089,"Licking County, Ohio",39089,181837,40.3,
0500000US39091,"Logan County, Ohio",39091,46089,41.9,
0500000US39093,"Lorain County, Ohio",39093,317129,42.1,
0500000US39095,"Lucas County, Ohio",39095,428018,38.5,
0500000US39097,"Madison County, Ohio",39097,44423,41.5,
0500000US39099,"Mahoning County, Ohio",39099,226491,43.2,
0500000US39101,"Marion County, Ohio",39101,65020,40.1,
0500000US39103,"Medina County, Ohio",39103,183660,43.3,
0500000US39105,"Meigs County, Ohio",39105,21896,44.1,
0500000US39107,"Mercer County, Ohio",39107,42484,39.4,
0500000US39109,"Miami County, Ohio",39109,110296,41.3,
0500000US39111,"Monroe County, Ohio",39111,13227,46.3,
0500000US39113,"Montgomery County, Ohio",39113,536096,38.8,
0500000US39115,"Morgan County, Ohio",39115,13651,44.6,
0500000US39117,"Morrow County, Ohio",39117,35404,43.2,
0500000US39119,"Muskingum County, Ohio",39119,86411,40.3,
0500000US39121,"Noble County, Ohio",39121,14282,53.4,
0500000US39123,"Ottawa County, Ohio",39123,39994,50.6,
0500000US39125,"Paulding County, Ohio",39125,18791,41.0,
0500000US39127,"Perry County, Ohio",39127,35535,41.3,
0500000US39129,"Pickaway County, Ohio",39129,60131,39.6,
0500000US39131,"Pike County, Ohio",39131,27044,41.7,
0500000US39133,"Portage County, Ohio",39133,161956,39.6,
0500000US39135,"Preble County, Ohio",39135,40765,43.3,
0500000US39137,"Putnam County, Ohio",39137,34314,40.6,
0500000US39139,"Richland County, Ohio",39139,125099,40.9,
0500000US39141,"Ross County, Ohio",39141,76492,41.1,
0500000US39143,"Sandusky County, Ohio",39143,58778,42.5,
0500000US39145,"Scioto County, Ohio",39145,72627,41.1,
0500000US39147,"Seneca County, Ohio",39147,54770,40.2,
0500000US39149,"Shelby County, Ohio",39149,47929,40.3,
0500000US39151,"Stark County, Ohio",39151,373713,41.8,
0500000US39153,"Summit County, Ohio",39153,537864,41.4,
