county_fips,state_fips,tract_count,population_2020_sum,households_without_vehicle_count_sum,snap_households_count_sum,driving_low_access_population_beyond_1mi_10mi_count_sum,driving_no_vehicle_households_beyond_1mi_count_sum,driving_snap_households_beyond_1mi_count_sum,straight_low_access_population_beyond_1mi_10mi_count_sum,straight_no_vehicle_households_beyond_1mi_count_sum,straight_snap_households_beyond_1mi_count_sum,urban_tract_count,low_income_tract_tract_count,driving_low_income_low_access_tract_count,driving_low_vehicle_access_tract_count,straight_low_income_low_access_tract_count,straight_low_vehicle_access_tract_count
42125,42,62,209349,6463.0,12279.0,42852,2064.0,4768.0,24613,1354.0,3537.0,36,20,2.0,11.0,1.0,8.0
42127,42,17,51155,1435.0,2708.0,534,863.0,2087.0,174,749.0,1814.0,1,9,0.0,3.0,0.0,3.0
42129,42,113,354663,9606.0,21526.0,82723,3172.0,7268.0,37416,1835.0,4380.0,76,43,6.0,12.0,3.0,7.0
42131,42,7,26069,563.0,1732.0,85,424.0,1351.0,0,371.0,1193.0,0,1,0.0,1.0,0.0,0.0
42133,42,108,456438,10771.0,20436.0,104378,2900.0,5589.0,61459,2001.0,3984.0,75,24,1.0,12.0,0.0,6.0
44001,44,11,50793,1156.0,1074.0,17916,162.0,302.0,8145,76.0,135.0,11,0,0.0,0.0,0.0,0.0
44003,44,39,170363,4352.0,8756.0,29661,799.0,1504.0,10832,234.0,585.0,34,5,1.0,5.0,0.0,4.0
44005,44,23,85643,2685.0,3030.0,15870,524.0,676.0,8933,324.0,466.0,17,5,1.0,3.0,0.0,2.0
44007,44,145,660741,29859.0,46094.0,48924,1421.0,2142.0,23039,859.0,1267.0,135,66,0.0,8.0,0.0,4.0
44009,44,29,129839,2324.0,2987.0,35276,1095.0,1452.0,20256,642.0,906.0,17,2,2.0,6.0,2.0,4.0
45001,45,7,24295,647.0,1411.0,5639,464.0,1036.0,4369,377.0,863.0,2,4,2.0,1.0,2.0,1.0
45003,45,43,168808,4092.0,7543.0,40974,2051.0,4162.0,21143,1402.0,2898.0,23,21,6.0,11.0,3.0,8.0
45005,45,3,8039,583.0,928.0,72,369.0,613.0,5,325.0,540.0,0,3,0.0,2.0,0.0,2.0
45007,45,51,203718,4778.0,8864.0,45554,1900.0,3856.0,25162,1240.0,2721.0,28,22,7.0,8.0,3.0,5.0
45009,45,6,13311,601.0,1117.0,7,336.0,679.0,0,269.0,582.0,0,5,0.0,2.0,0.0,2.0
45011,45,8,20589,857.0,1990.0,16,408.0,1107.0,0,350.0,944.0,0,6,0.0,3.0,0.0,3.0
45013,45,42,187117,3507.0,4306.0,91096,2282.0,2608.0,56394,1610.0,1792.0,28,11,6.0,13.0,5.0,7.0
45015,45,48,229861,3717.0,6615.0,85983,2145.0,3575.0,44728,1344.0,2226.0,32,18,9.0,9.0,4.0,7.0
45017,45,4,14119,341.0,817.0,69,259.0,659.0,0,244.0,621.0,0,1,0.0,1.0,0.0,0.0
45019,45,98,408235,10520.0,11493.0,122763,2185.0,2459.0,48595,1036.0,1197.0,87,34,12.0,16.0,2.0,8.0
45021,45,16,56216,1197.0,3105.0,5803,640.0,1768.0,2566,437.0,1256.0,4,7,4.0,3.0,3.0,2.0
45023,45,11,32294,827.0,2204.0,860,318.0,1232.0,31,267.0,1055.0,3,11,1.0,1.0,0.0,1.0
45025,45,14,43273,1575.0,3158.0,1473,996.0,2186.0,1209,786.0,1781.0,1,13,1.0,5.0,1.0,4.0
45027,45,12,31144,1245.0,2111.0,44,842.0,1579.0,0,675.0,1303.0,0,5,0.0,4.0,0.0,4.0
45029,45,13,38604,1709.0,3837.0,1294,1165.0,2822.0,245,928.0,2347.0,2,7,1.0,5.0,0.0,4.0
45031,45,19,62905,2658.0,4986.0,8276,1375.0,2739.0,3332,813.0,1687.0,9,14,4.0,9.0,2.0,6.0
45033,45,9,28292,1059.0,2596.0,952,540.0,1399.0,560,430.0,1168.0,2,8,1.0,2.0,1.0,2.0
45035,45,31,161540,2214.0,5597.0,54843,1107.0,2778.0,15587,438.0,1431.0,23,13,4.0,4.0,1.0,4.0
45037,45,7,25657,760.0,1201.0,274,597.0,949.0,16,453.0,682.0,0,3,0.0,3.0,0.0,3.0
45039,45,8,20948,531.0,1879.0,511,299.0,1081.0,14,247.0,903.0,1,3,0.0,0.0,0.0,0.0
45041,45,36,137059,4019.0,8488.0,19954,1532.0,3539.0,8713,1059.0,2438.0,18,17,2.0,10.0,1.0,5.0
45043,45,20,63404,1424.0,3112.0,18178,782.0,1623.0,11464,611.0,1261.0,10,10,3.0,5.0,0.0,3.0
45045,45,123,525534,10330.0,16773.0,148108,2967.0,4742.0,68791,1447.0,2435.0,101,43,9.0,18.0,5.0,12.0
45047,45,18,69351,2066.0,3806.0,12857,612.0,1220.0,5940,363.0,843.0,9,7,1.0,6.0,1.0,3.0
45049,45,7,18561,794.0,1401.0,43,545.0,951.0,0,474.0,817.0,0,6,0.0,2.0,0.0,2.0
45051,45,77,351029,7633.0,11900.0,98726,3168.0,5976.0,42006,1740.0,3984.0,53,25,7.0,17.0,2.0,11.0
45053,45,6,28791,577.0,1467.0,1065,431.0,1161.0,0,370.0,939.0,0,4,1.0,3.0,0.0,2.0
45055,45,18,65403,1097.0,3175.0,15586,667.0,2313.0,9996,486.0,1909.0,6,7,1.0,3.0,1.0,3.0
45057,45,22,96016,1371.0,3874.0,39088,603.0,2065.0,27036,396.0,1379.0,13,10,2.0,3.0,1.0,1.0
45059,45,20,67539,1548.0,4730.0,5534,873.0,3063.0,2618,635.0,2394.0,4,9,1.0,3.0,0.0,3.0
45061,45,9,16531,663.0,1741.0,0,485.0,1317.0,0,426.0,1172.0,0,6,0.0,1.0,0.0,1.0
45063,45,92,293991,5518.0,11870.0,104758,2359.0,7160.0,50384,1266.0,4606.0,65,23,7.0,8.0,5.0,3.0
45065,45,3,9526,173.0,446.0,274,145.0,363.0,62,123.0,299.0,0,1,0.0,1.0,0.0,1.0
45067,45,8,29183,1007.0,2710.0,45,597.0,1711.0,0,520.0,1511.0,0,8,0.0,3.0,0.0,2.0
45069,45,8,26667,1519.0,2254.0,2341,798.0,1297.0,824,604.0,1045.0,2,8,2.0,6.0,1.0,4.0
45071,45,10,37719,1031.0,1964.0,4189,540.0,1190.0,2153,402.0,952.0,3,4,2.0,3.0,1.0,2.0
45073,45,20,78607,1784.0,3940.0,7524,1110.0,2479.0,3234,794.0,1810.0,5,10,4.0,8.0,2.0,7.0
45075,45,39,84223,2984.0,6856.0,10271,1517.0,3975.0,6516,1239.0,3247.0,10,24,3.0,6.0,3.0,5.0
45077,45,37,131404,3345.0,4369.0,26802,1389.0,2448.0,13130,779.0,1594.0,18,15,9.0,7.0,3.0,5.0
45079,45,98,416147,12146.0,17881.0,126758,2782.0,4984.0,52985,1400.0,2374.0,86,47,10.0,19.0,2.0,13.0
45081,45,6,18862,334.0,1065.0,518,254.0,864.0,57,235.0,800.0,0,4,1.0,1.0,0.0,1.0
45083,45,87,327997,5895.0,14389.0,82533,1946.0,5582.0,35287,970.0,2936.0,55,33,10.0,8.0,3.0,5.0
45085,45,26,105556,3446.0,6454.0,13807,1271.0,2984.0,7680,831.0,2012.0,11,16,1.0,7.0,1.0,5.0
45087,45,10,27244,1184.0,2276.0,1578,636.0,1088.0,756,507.0,822.0,3,8,1.0,3.0,1.0,3.0
45089,45,12,31026,1576.0,2582.0,1102,1243.0,2093.0,73,1091.0,1863.0,0,10,1.0,5.0,0.0,5.0
45091,45,55,282090,4177.0,7393.0,101619,1734.0,3158.0,55985,1007.0,1972.0,39,15,6.0,8.0,1.0,5.0
46003,46,1,2747,28.0,47.0,691,23.0,38.0,500,22.0,36.0,0,0,0.0,0.0,0.0,0.0
46005,46,6,19149,644.0,851.0,5419,92.0,182.0,4107,67.0,156.0,4,1,0.0,1.0,0.0,0.0
46007,46,2,3381,14.0,156.0,774,9.0,97.0,665,7.0,80.0,0,2,1.0,0.0,1.0,0.0
46009,46,2,7003,102.0,152.0,912,72.0,107.0,389,65.0,95.0,0,0,0.0,0.0,0.0,0.0
46011,46,7,34375,720.0,610.0,8084,231.0,229.0,5165,199.0,188.0,5,3,2.0,1.0,2.0,1.0
46013,46,8,38301,1104.0,1441.0,13380,320.0,471.0,10286,235.0,362.0,5,2,1.0,2.0,1.0,2.0
46015,46,2,5247,111.0,122.0,1190,61.0,63.0,783,47.0,46.0,0,0,0.0,0.0,0.0,0.0
46017,46,1,1948,66.0,120.0,1153,53.0,96.0,1082,49.0,90.0,0,1,1.0,0.0,1.0,0.0
46019,46,3,10243,243.0,324.0,1330,135.0,166.0,721,105.0,131.0,1,1,1.0,1.0,0.0,1.0
46021,46,1,1377,22.0,43.0,766,20.0,38.0,552,19.0,38.0,0,0,0.0,0.0,0.0,0.0
46023,46,3,9373,158.0,430.0,1381,111.0,320.0,364,100.0,291.0,0,2,1.0,0.0,0.0,0.0
46025,46,1,3837,71.0,25.0,1715,60.0,21.0,1179,58.0,21.0,0,0,0.0,0.0,0.0,0.0
46027,46,3,14967,314.0,547.0,5147,99.0,222.0,2685,55.0,150.0,2,2,1.0,1.0,1.0,0.0
46029,46,8,28325,668.0,628.0,3675,95.0,230.0,2393,82.0,220.0,4,1,0.0,1.0,0.0,0.0
46031,46,2,3902,131.0,283.0,1924,106.0,223.0,1589,103.0,215.0,0,2,2.0,0.0,1.0,0.0
46033,46,2,8318,32.0,204.0,2127,23.0,175.0,1573,19.0,158.0,0,0,0.0,0.0,0.0,0.0
46035,46,5,19956,549.0,679.0,7545,232.0,222.0,5575,188.0,167.0,4,1,1.0,2.0,1.0,1.0
46037,46,3,5449,143.0,168.0,1454,62.0,110.0,1046,48.0,98.0,0,0,0.0,0.0,0.0,0.0
46039,46,2,4295,41.0,61.0,1219,29.0,39.0,610,27.0,36.0,0,0,0.0,0.0,0.0,0.0
46041,46,2,5239,196.0,359.0,1166,60.0,150.0,804,42.0,122.0,0,2,1.0,0.0,1.0,0.0
46043,46,1,2835,23.0,21.0,799,18.0,17.0,204,17.0,16.0,0,0,0.0,0.0,0.0,0.0
46045,46,2,3986,20.0,57.0,2565,18.0,54.0,2225,18.0,53.0,0,0,0.0,0.0,0.0,0.0
46047,46,2,6973,238.0,382.0,1718,131.0,181.0,976,122.0,165.0,0,0,0.0,0.0,0.0,0.0
46049,46,1,2125,94.0,12.0,1171,65.0,8.0,973,64.0,8.0,0,1,1.0,0.0,1.0,0.0
46051,46,2,7556,110.0,230.0,1148,69.0,138.0,643,64.0,125.0,0,0,0.0,0.0,0.0,0.0
46053,46,2,3994,47.0,127.0,930,37.0,96.0,595,34.0,89.0,0,0,0.0,0.0,0.0,0.0
46055,46,1,1872,28.0,21.0,979,20.0,15.0,892,19.0,14.0,0,0,0.0,0.0,0.0,0.0
46057,46,2,6164,28.0,71.0,2484,25.0,66.0,1047,25.0,64.0,0,0,0.0,0.0,0.0,0.0
46059,46,2,3145,102.0,54.0,1225,50.0,36.0,1102,40.0,33.0,0,0,0.0,0.0,0.0,0.0
46061,46,1,3461,17.0,35.0,1322,16.0,33.0,723,16.0,32.0,0,0,0.0,0.0,0.0,0.0
46063,46,1,1311,8.0,10.0,1133,7.0,9.0,1084,7.0,9.0,0,0,0.0,0.0,0.0,0.0
46065,46,4,17765,565.0,446.0,2423,218.0,86.0,2003,177.0,55.0,1,1,0.0,1.0,0.0,1.0
46067,46,3,7427,156.0,231.0,1289,112.0,166.0,668,108.0,160.0,0,0,0.0,0.0,0.0,0.0
46069,46,1,1262,10.0,12.0,482,7.0,8.0,350,7.0,8.0,0,0,0.0,0.0,0.0,0.0
46071,46,2,2806,106.0,195.0,1586,88.0,166.0,1162,79.0,151.0,0,2,2.0,0.0,2.0,0.0
46073,46,1,1663,42.0,27.0,798,33.0,21.0,514,32.0,21.0,0,0,0.0,0.0,0.0,0.0
46075,46,1,917,15.0,4.0,409,11.0,3.0,235,11.0,3.0,0,0,0.0,0.0,0.0,0.0
46077,46,2,5187,86.0,83.0,1728,70.0,67.0,975,68.0,65.0,0,0,0.0,0.0,0.0,0.0
46079,46,4,11059,166.0,246.0,3392,65.0,86.0,1497,47.0,59.0,2,1,1.0,0.0,0.0,0.0
46081,46,8,25768,583.0,1027.0,7450,213.0,358.0,4512,149.0,255.0,4,1,0.0,1.0,0.0,0.0
46083,46,13,65161,578.0,919.0,19136,225.0,440.0,7930,92.0,259.0,9,0,0.0,2.0,0.0,0.0
46085,46,2,3718,68.0,136.0,1187,60.0,116.0,657,56.0,107.0,0,1,0.0,0.0,0.0,0.0
46087,46,2,5682,47.0,112.0,1442,42.0,100.0,556,41.0,98.0,0,0,0.0,0.0,0.0,0.0
46089,46,1,2411,14.0,29.0,1354,11.0,23.0,843,11.0,22.0,0,0,0.0,0.0,0.0,0.0
46091,46,1,4306,38.0,26.0,2126,32.0,22.0,1469,31.0,22.0,0,0,0.0,0.0,0.0,0.0
46093,46,7,29852,458.0,708.0,12202,103.0,265.0,8771,39.0,170.0,4,1,0.0,1.0,0.0,0.0
46095,46,1,1918,38.0,159.0,1359,32.0,135.0,1134,32.0,133.0,0,1,1.0,0.0,1.0,0.0
46097,46,1,2298,33.0,64.0,964,30.0,59.0,678,29.0,55.0,0,0,0.0,0.0,0.0,0.0
46099,46,47,197214,4740.0,7124.0,18750,509.0,798.0,5312,272.0,402.0,39,14,1.0,3.0,0.0,0.0
46101,46,2,6336,74.0,108.0,654,39.0,63.0,160,35.0,58.0,0,0,0.0,0.0,0.0,0.0
46102,46,3,13672,659.0,1446.0,2915,508.0,1083.0,1124,453.0,951.0,0,3,1.0,2.0,1.0,2.0
46103,46,25,109222,2574.0,3738.0,21441,594.0,982.0,8484,257.0,542.0,17,10,1.0,6.0,0.0,4.0
46105,46,1,2835,59.0,107.0,1681,48.0,86.0,1523,46.0,84.0,0,0,0.0,0.0,0.0,0.0
46107,46,1,2472,28.0,22.0,535,19.0,15.0,186,17.0,14.0,0,0,0.0,0.0,0.0,0.0
46109,46,4,10280,168.0,386.0,1417,104.0,267.0,212,79.0,222.0,0,2,0.0,0.0,0.0,0.0
46111,46,1,2330,66.0,54.0,1348,59.0,48.0,1147,55.0,45.0,0,0,0.0,0.0,0.0,0.0
46115,46,3,6361,83.0,107.0,2919,49.0,39.0,2641,46.0,33.0,0,0,0.0,0.0,0.0,0.0
46117,46,1,2980,34.0,30.0,988,22.0,19.0,862,19.0,17.0,0,0,0.0,0.0,0.0,0.0
46119,46,1,1446,15.0,31.0,791,13.0,26.0,559,12.0,25.0,0,0,0.0,0.0,0.0,0.0
46121,46,2,9319,325.0,1023.0,1935,213.0,668.0,1432,163.0,502.0,0,2,1.0,1.0,1.0,1.0
46123,46,2,5624,161.0,231.0,1692,49.0,79.0,1487,36.0,61.0,0,1,0.0,0.0,0.0,0.0
46125,46,2,8673,138.0,304.0,868,117.0,256.0,203,112.0,245.0,0,0,0.0,0.0,0.0,0.0
46127,46,4,16811,270.0,303.0,3622,202.0,247.0,1162,186.0,211.0,1,0,0.0,1.0,0.0,1.0
46129,46,2,5315,62.0,182.0,648,20.0,68.0,331,13.0,51.0,0,0,0.0,0.0,0.0,0.0
46135,46,5,23310,502.0,712.0,3636,159.0,254.0,1286,61.0,114.0,2,1,0.0,2.0,0.0,1.0
46137,46,1,2413,90.0,186.0,1753,83.0,171.0,1625,77.0,158.0,0,1,1.0,0.0,1.0,0.0
47001,47,20,77123,1836.0,3901.0,21348,739.0,1717.0,10494,461.0,1124.0,13,8,3.0,3.0,0.0,1.0
47003,47,10,50237,582.0,1997.0,11918,329.0,935.0,8051,269.0,719.0,4,2,2.0,0.0,2.0,0.0
47005,47,5,15864,385.0,1126.0,95,271.0,880.0,0,211.0,731.0,0,4,0.0,0.0,0.0,0.0
47007,47,4,14913,248.0,878.0,39,206.0,712.0,0,190.0,643.0,0,3,0.0,0.0,0.0,0.0
47009,47,31,135280,1506.0,3281.0,25691,553.0,1626.0,10621,354.0,1089.0,16,3,0.0,1.0,0.0,1.0
47011,47,25,108620,2256.0,4973.0,11631,926.0,1958.0,4380,657.0,1341.0,14,8,2.0,5.0,1.0,4.0
47013,47,13,39272,986.0,3181.0,6452,520.0,1891.0,2130,354.0,1421.0,4,12,4.0,2.0,2.0,0.0
47015,47,4,14506,267.0,603.0,78,179.0,452.0,0,149.0,392.0,0,3,0.0,0.0,0.0,0.0
47017,47,9,28440,629.0,1438.0,2255,377.0,954.0,1753,313.0,812.0,1,5,0.0,2.0,0.0,2.0
47019,47,18,56356,1123.0,3483.0,14827,519.0,1796.0,7304,317.0,1175.0,10,12,6.0,2.0,4.0,2.0
47021,47,9,41072,323.0,957.0,6,230.0,696.0,0,180.0,564.0,0,0,0.0,0.0,0.0,0.0
47023,47,5,17341,201.0,857.0,1570,93.0,493.0,263,57.0,370.0,1,3,1.0,0.0,0.0,0.0
47025,47,9,32043,555.0,2031.0,199,402.0,1370.0,0,332.0,1116.0,0,6,0.0,1.0,0.0,1.0
47027,47,2,7581,235.0,879.0,682,183.0,690.0,0,171.0,646.0,0,2,1.0,1.0,0.0,1.0
47029,47,9,35999,683.0,2913.0,4493,430.0,1802.0,2842,313.0,1334.0,2,8,2.0,2.0,2.0,1.0
47031,47,17,57889,964.0,2706.0,9797,396.0,1439.0,4209,264.0,1067.0,7,7,2.0,1.0,0.0,1.0
47033,47,5,13911,398.0,741.0,12,281.0,542.0,0,235.0,456.0,0,0,0.0,2.0,0.0,1.0
47035,47,17,61145,1380.0,3191.0,12333,767.0,1991.0,7473,504.0,1434.0,6,8,3.0,3.0,1.0,2.0
47037,47,174,715884,21243.0,26860.0,169410,3201.0,5349.0,70201,1138.0,1681.0,163,71,25.0,30.0,6.0,15.0
47039,47,5,11435,260.0,787.0,276,173.0,574.0,0,146.0,504.0,0,5,0.0,0.0,0.0,0.0
47041,47,5,20080,607.0,1145.0,3699,366.0,782.0,2668,286.0,652.0,2,3,2.0,2.0,2.0,2.0
47043,47,11,54315,636.0,2017.0,1606,401.0,1305.0,1218,343.0,1132.0,1,6,1.0,1.0,1.0,1.0
47045,47,10,36801,986.0,2336.0,2071,261.0,968.0,874,194.0,786.0,3,5,2.0,2.0,0.0,0.0
47047,47,11,41990,916.0,1663.0,3405,726.0,1329.0,2315,649.0,1200.0,1,0,0.0,3.0,0.0,2.0
47049,47,5,18489,404.0,1763.0,381,284.0,1322.0,0,253.0,1174.0,0,5,0.0,1.0,0.0,1.0
47051,47,10,42774,718.0,1449.0,2027,433.0,907.0,505,343.0,692.0,2,2,1.0,2.0,0.0,2.0
47053,47,17,50429,1344.0,3366.0,3674,597.0,1551.0,2407,474.0,1272.0,4,10,2.0,3.0,0.0,3.0
47055,47,9,30346,629.0,1374.0,18,465.0,1010.0,0,414.0,908.0,0,1,0.0,1.0,0.0,1.0
47057,47,6,23527,480.0,1350.0,3386,374.0,1050.0,2619,321.0,882.0,1,5,1.0,1.0,1.0,1.0
47059,47,17,70152,1496.0,3329.0,7181,1074.0,2162.0,4540,908.0,1742.0,4,7,0.0,5.0,0.0,4.0
47061,47,4,13529,234.0,868.0,71,173.0,645.0,0,150.0,544.0,0,4,0.0,0.0,0.0,0.0
47063,47,12,64499,1293.0,3650.0,19339,418.0,1271.0,11569,240.0,786.0,9,5,2.0,3.0,0.0,3.0
47065,47,87,366207,8942.0,14488.0,104797,1882.0,3601.0,53759,805.0,1664.0,74,27,7.0,11.0,1.0,6.0
47067,47,2,6662,335.0,984.0,705,264.0,791.0,0,253.0,758.0,0,2,1.0,1.0,0.0,1.0
47069,47,6,25462,691.0,1759.0,175,523.0,1381.0,0,438.0,1187.0,0,5,0.0,3.0,0.0,1.0
47071,47,8,26831,596.0,1634.0,5624,396.0,901.0,2841,318.0,754.0,3,6,2.0,1.0,1.0,1.0
47073,47,13,56721,1006.0,3041.0,7875,622.0,2194.0,4350,463.0,1815.0,4,7,1.0,2.0,1.0,1.0
47075,47,6,17864,810.0,1773.0,4615,402.0,948.0,2743,280.0,719.0,3,4,3.0,3.0,2.0,3.0
47077,47,7,27842,492.0,1802.0,2498,339.0,1271.0,1518,277.0,1041.0,1,3,0.0,1.0,0.0,1.0
47079,47,12,32199,759.0,1762.0,3718,463.0,1045.0,1231,358.0,764.0,4,7,3.0,1.0,1.0,0.0
47081,47,7,24925,260.0,952.0,1481,199.0,747.0,16,173.0,643.0,0,6,1.0,0.0,0.0,0.0
47083,47,3,8283,91.0,516.0,191,71.0,404.0,13,64.0,358.0,0,1,0.0,0.0,0.0,0.0
47085,47,5,18990,278.0,835.0,770,191.0,574.0,0,171.0,512.0,0,2,0.0,0.0,0.0,0.0
47087,47,4,11617,293.0,758.0,684,261.0,678.0,0,245.0,636.0,0,3,0.0,1.0,0.0,1.0
47089,47,12,54683,604.0,2360.0,5865,436.0,1704.0,3876,352.0,1303.0,2,2,1.0,1.0,1.0,1.0
47091,47,5,17948,312.0,1101.0,279,204.0,755.0,0,176.0,664.0,0,4,0.0,1.0,0.0,1.0
47093,47,121,478971,10608.0,17979.0,173975,2727.0,5305.0,70948,1063.0,2427.0,103,38,11.0,10.0,2.0,3.0
47095,47,2,7005,379.0,657.0,43,199.0,350.0,0,185.0,327.0,0,2,0.0,2.0,0.0,1.0
47097,47,9,25143,852.0,2117.0,2037,410.0,1224.0,984,307.0,980.0,2,6,1.0,3.0,1.0,1.0
47099,47,11,44159,1289.0,2390.0,12,668.0,1271.0,0,535.0,1024.0,0,5,0.0,4.0,0.0,3.0
47101,47,2,12582,132.0,1010.0,236,98.0,682.0,0,81.0,530.0,0,1,0.0,0.0,0.0,0.0
47103,47,9,35319,572.0,1273.0,26,354.0,854.0,0,290.0,718.0,0,1,0.0,1.0,0.0,1.0
47105,47,14,54886,906.0,1547.0,19557,407.0,818.0,13584,289.0,580.0,8,2,1.0,2.0,1.0,1.0
47107,47,14,53276,883.0,2873.0,9665,476.0,1617.0,6019,352.0,1213.0,6,4,2.0,0.0,0.0,0.0
47109,47,8,25866,459.0,1510.0,104,352.0,1114.0,0,301.0,938.0,0,5,0.0,1.0,0.0,0.0
47111,47,5,25216,461.0,1663.0,1193,374.0,1132.0,825,353.0,1035.0,1,3,1.0,2.0,1.0,2.0
47113,47,28,98823,3566.0,6540.0,24087,779.0,1723.0,12400,349.0,957.0,19,12,3.0,8.0,0.0,4.0
47115,47,7,28837,501.0,1728.0,1960,292.0,1094.0,1007,231.0,890.0,1,3,0.0,0.0,0.0,0.0
47117,47,6,34318,442.0,905.0,7466,274.0,532.0,4082,190.0,350.0,3,1,1.0,2.0,0.0,2.0
47119,47,21,100974,1186.0,2674.0,19247,629.0,1166.0,8521,506.0,864.0,10,8,5.0,1.0,2.0,1.0
47121,47,3,12758,148.0,828.0,4,121.0,673.0,0,105.0,591.0,0,1,0.0,0.0,0.0,0.0
47123,47,12,46250,1082.0,3064.0,3968,762.0,2075.0,1380,630.0,1636.0,1,6,1.0,3.0,0.0,3.0
47125,47,46,220069,3300.0,7142.0,53450,808.0,2051.0,20086,406.0,1001.0,34,15,5.0,3.0,3.0,0.0
47127,47,2,6461,140.0,183.0,38,115.0,165.0,0,107.0,157.0,0,0,0.0,0.0,0.0,0.0
47129,47,5,21035,364.0,1033.0,58,311.0,827.0,0,280.0,719.0,0,3,0.0,1.0,0.0,1.0
47131,47,10,30787,741.0,1957.0,1796,293.0,1021.0,859,230.0,868.0,2,6,1.0,0.0,0.0,0.0
47133,47,8,22511,311.0,1067.0,14,239.0,773.0,0,211.0,676.0,0,4,0.0,0.0,0.0,0.0
47135,47,3,8366,151.0,480.0,1129,121.0,387.0,0,114.0,370.0,0,2,1.0,0.0,0.0,0.0
47137,47,2,5001,116.0,378.0,112,93.0,313.0,0,86.0,289.0,0,2,0.0,0.0,0.0,0.0
47139,47,6,17544,344.0,1043.0,86,270.0,868.0,0,240.0,739.0,0,1,0.0,1.0,0.0,1.0
47141,47,18,79854,1278.0,3111.0,11106,404.0,1478.0,6302,287.0,1105.0,10,6,2.0,1.0,0.0,1.0
47143,47,6,32870,946.0,2297.0,2423,543.0,1512.0,428,359.0,1122.0,1,4,1.0,3.0,0.0,3.0
47145,47,16,53404,1343.0,2983.0,14408,672.0,1768.0,9168,446.0,1253.0,8,5,3.0,2.0,3.0,2.0
47147,47,15,72803,928.0,2086.0,9299,324.0,935.0,4811,247.0,730.0,7,4,2.0,1.0,1.0,0.0
47149,47,64,341486,3446.0,9079.0,78554,929.0,2689.0,32290,480.0,1385.0,52,22,9.0,3.0,2.0,0.0
47151,47,6,21850,462.0,1973.0,220,355.0,1501.0,0,284.0,1192.0,0,5,0.0,0.0,0.0,0.0
47153,47,4,15826,274.0,1022.0,131,182.0,681.0,0,127.0,475.0,0,3,0.0,1.0,0.0,0.0
47155,47,27,98380,1659.0,2911.0,9273,919.0,1615.0,4250,595.0,1079.0,6,11,2.0,3.0,0.0,1.0
47157,47,249,929744,29600.0,56268.0,188671,2804.0,4770.0,99422,1337.0,2120.0,238,139,10.0,20.0,3.0,8.0
47159,47,5,19904,308.0,780.0,37,219.0,579.0,0,185.0,491.0,0,3,0.0,0.0,0.0,0.0
47161,47,6,13657,254.0,591.0,936,234.0,547.0,0,222.0,517.0,0,1,1.0,1.0,0.0,1.0
47163,47,40,158163,3281.0,9053.0,48714,1083.0,3591.0,26032,596.0,2166.0,30,19,8.0,2.0,6.0,1.0
47165,47,43,196281,2597.0,4779.0,55053,1221.0,2082.0,37106,856.0,1499.0,20,10,3.0,5.0,1.0,2.0
47167,47,13,60970,1179.0,2817.0,7563,545.0,1890.0,5066,398.0,1558.0,2,4,1.0,2.0,0.0,2.0
47169,47,2,11615,157.0,405.0,5,78.0,250.0,0,58.0,208.0,0,0,0.0,0.0,0.0,0.0
47171,47,4,17928,310.0,1059.0,1053,134.0,612.0,0,70.0,415.0,1,1,0.0,1.0,0.0,0.0
47173,47,5,19802,230.0,1171.0,25,155.0,879.0,0,122.0,741.0,0,2,0.0,0.0,0.0,0.0
47175,47,2,6168,209.0,479.0,308,193.0,392.0,0,179.0,353.0,0,2,0.0,1.0,0.0,1.0
47177,47,10,40953,731.0,2433.0,3272,404.0,1430.0,1489,290.0,1087.0,2,7,2.0,0.0,1.0,0.0
47179,47,32,133001,2948.0,4886.0,22829,827.0,1924.0,10094,445.0,1242.0,22,13,3.0,4.0,0.0,1.0
47181,47,4,16232,488.0,1018.0,738,369.0,781.0,139,317.0,646.0,0,4,0.0,2.0,0.0,2.0
47183,47,11,32902,742.0,1869.0,4671,329.0,1032.0,2802,218.0,777.0,4,8,0.0,1.0,0.0,1.0
47185,47,6,27351,430.0,1463.0,3973,291.0,953.0,2327,233.0,755.0,2,3,2.0,2.0,1.0,1.0
47187,47,46,247726,1893.0,1728.0,104425,1061.0,976.0,67218,730.0,690.0,31,0,0.0,4.0,0.0,1.0
47189,47,28,147737,1321.0,3158.0,33100,626.0,1569.0,17676,463.0,1146.0,14,3,3.0,2.0,1.0,1.0
48001,48,12,57922,1014.0,3161.0,20577,538.0,1929.0,2247,392.0,1514.0,4,7,6.0,3.0,2.0,2.0
48003,48,4,18610,308.0,891.0,1387,109.0,207.0,860,91.0,155.0,2,1,1.0,0.0,1.0,0.0
48005,48,21,86395,2021.0,5405.0,10836,878.0,2903.0,4822,568.0,2018.0,9,11,2.0,4.0,0.0,2.0
48007,48,10,23830,803.0,1071.0,4199,398.0,443.0,1271,223.0,299.0,5,3,1.0,2.0,0.0,1.0
48009,48,3,8560,50.0,227.0,76,34.0,120.0,39,31.0,95.0,0,1,0.0,0.0,0.0,0.0
48011,48,1,1848,4.0,26.0,498,2.0,15.0,387,2.0,15.0,0,0,0.0,0.0,0.0,0.0
48013,48,13,48981,856.0,2725.0,5009,444.0,1689.0,1688,353.0,1379.0,2,8,1.0,2.0,0.0,2.0
